sec,nanosec,pos_x,pos_y,pos_z
1778876497,754225773,38.03427951194625,30.867903866801996,-0.11518831449861011
1778876497,952106056,38.076183980866276,30.928957544231295,-0.1351888619241013
1778876498,154263882,38.13227557855703,30.968452448304692,-0.13118938838428917
1778876498,355927901,38.14879576316728,30.998252167347488,-0.12118963256634885
1778876498,556930968,38.175422907823595,31.057164244283555,-0.08419007815294677
1778876498,756308763,38.243455429111314,31.10572248681403,-0.09719072418444874
1778876498,956071461,38.26784683960161,31.145022435641444,-0.10619106083911589
1778876499,157963098,38.31077685304817,31.17756434894604,-0.08519147867622756
1778876499,357499801,38.34873521391444,31.209918732731424,-0.09619186548349745
1778876499,555894260,38.3649228614951,31.25393309430437,-0.07319217772454323
1778876499,756972017,38.42086909745449,31.32988775102519,-0.0761928891618826
1778876499,953260070,38.472195043254345,31.382454326769068,-0.08219345599424166
1778876500,153174933,38.5457778963914,31.413934804504322,-0.09119405645901679
1778876500,354437037,38.58508201354026,31.45296554441305,-0.10919448730668968
1778876500,555045213,38.6184411220916,31.472738535291416,-0.11519478722932597
1778876500,755524287,38.63756655396269,31.527055069740094,-0.09919517103228692
1778876500,956003580,38.64746183616649,31.558544563856458,-0.09919538705630337
1778876501,155330820,38.645191592852655,31.576697603888313,-0.11019546248618539
1778876501,355337978,38.66697059324894,31.606285898437434,-0.10819574013298805
1778876501,555946534,38.72359013284244,31.62087610180382,-0.11219615690144913
1778876501,756085549,38.765088773944186,31.676867115366516,-0.09119668736006759
1778876501,954169654,38.8025733920164,31.743428343233404,-0.0771972472390825
1778876502,153106972,38.83060258482469,31.80101973321735,-0.08419770370282897
1778876502,352220491,38.87192179485317,31.838921773476216,-0.09719814482389388
